year;month;location;location_type;category;grape_type;volume_hl;value_usd
2022;4;SC;Brazil_State;Production;Wine;3669;12521.03
2022;4;SC;Brazil_State;Production;Sparkling;3174;7590.31
2022;4;SC;Brazil_State;Sales;Table;4608;14391.01
2022;4;SC;Brazil_State;Sales;Wine;2889;9299.38
2022;4;SC;Brazil_State;Sales;Sparkling;492;1856.49
2022;5;SC;Brazil_State;Production;Table;2133;8322.13
2022;5;SC;Brazil_State;Production;Wine;1271;4299.79
2022;5;SC;Brazil_State;Production;Sparkling;2490;8072.1
2022;5;SC;Brazil_State;Sales;Table;2412;6011.07
2022;5;SC;Brazil_State;Sales;Wine;3952;9021.91
2022;5;SC;Brazil_State;Sales;Sparkling;2060;3578.26
2022;6;SC;Brazil_State;Production;Table;4240;15678.24
2022;6;SC;Brazil_State;Production;Wine;4654;7276.54
2022;6;SC;Brazil_State;Production;Sparkling;1095;3147.49
2022;6;SC;Brazil_State;Sales;Table;2984;10955.22
2022;6;SC;Brazil_State;Sales;Wine;421;1324.65
2022;6;SC;Brazil_State;Sales;Sparkling;1453;3166.74
2022;7;SC;Brazil_State;Production;Table;4125;6375.97
2022;7;SC;Brazil_State;Production;Wine;2570;3957.64
2022;7;SC;Brazil_State;Production;Sparkling;3396;12990.68
2022;7;SC;Brazil_State;Sales;Table;1496;3116.01
2022;7;SC;Brazil_State;Sales;Wine;1957;5813.8
2022;7;SC;Brazil_State;Sales;Sparkling;4418;9690.02
2022;8;SC;Brazil_State;Production;Table;3079;9264.6
2022;8;SC;Brazil_State;Production;Wine;4854;15504.45
2022;8;SC;Brazil_State;Production;Sparkling;827;2753.29
2022;8;SC;Brazil_State;Sales;Table;928;1782.1
2022;8;SC;Brazil_State;Sales;Wine;886;1543.91
2022;8;SC;Brazil_State;Sales;Sparkling;4291;11667.31
2022;9;SC;Brazil_State;Production;Table;218;722.77
2022;9;SC;Brazil_State;Production;Wine;349;1341.48
2022;9;SC;Brazil_State;Production;Sparkling;571;885.94
2022;9;SC;Brazil_State;Sales;Table;3634;12392.9
2022;9;SC;Brazil_State;Sales;Wine;4651;15202.72
2022;9;SC;Brazil_State;Sales;Sparkling;3351;13204.24
2022;10;SC;Brazil_State;Production;Table;2329;9009.01
2022;10;SC;Brazil_State;Production;Wine;4464;10933.2
2022;10;SC;Brazil_State;Production;Sparkling;141;342.31
2022;10;SC;Brazil_State;Sales;Table;1010;3589.46
2022;10;SC;Brazil_State;Sales;Wine;268;515.36
2022;10;SC;Brazil_State;Sales;Sparkling;296;989.56
2022;11;SC;Brazil_State;Production;Table;4087;8855.14
2022;11;SC;Brazil_State;Production;Wine;4009;12569.16
2022;11;SC;Brazil_State;Production;Sparkling;4902;18997.49
2022;11;SC;Brazil_State;Sales;Table;4271;13197.91
2022;11;SC;Brazil_State;Sales;Wine;3532;6715.24
2022;11;SC;Brazil_State;Sales;Sparkling;3243;6356.05
2022;12;SC;Brazil_State;Production;Table;4755;7376.12
2022;12;SC;Brazil_State;Production;Wine;4278;8693.04
2022;12;SC;Brazil_State;Production;Sparkling;1069;1918.29
2022;12;SC;Brazil_State;Sales;Table;760;1899.24
2022;12;SC;Brazil_State;Sales;Wine;1931;4874.93
2022;12;SC;Brazil_State;Sales;Sparkling;1373;4659.02
2023;1;SC;Brazil_State;Production;Table;4287;10061.34
2023;1;SC;Brazil_State;Production;Wine;4714;11825.69
2023;1;SC;Brazil_State;Production;Sparkling;2690;4693.89
2023;1;SC;Brazil_State;Sales;Table;3498;6486.91
2023;1;SC;Brazil_State;Sales;Wine;744;1740.37
2023;1;SC;Brazil_State;Sales;Sparkling;389;999.71
2023;2;SC;Brazil_State;Production;Table;141;294.59
2023;2;SC;Brazil_State;Production;Wine;2799;5185.36
2023;2;SC;Brazil_State;Production;Sparkling;1038;2952.72
2023;2;SC;Brazil_State;Sales;Table;4287;9650.51
2023;2;SC;Brazil_State;Sales;Wine;2225;4023.85
2023;2;SC;Brazil_State;Sales;Sparkling;2594;9205.53
2023;3;SC;Brazil_State;Production;Table;3662;5554.71
2023;3;SC;Brazil_State;Production;Wine;1603;6005.54
2023;3;SC;Brazil_State;Production;Sparkling;4414;13896.72
2023;3;SC;Brazil_State;Sales;Table;1011;3852.52
2023;3;SC;Brazil_State;Sales;Wine;2017;3588.81
2023;3;SC;Brazil_State;Sales;Sparkling;3254;5157.84
2023;4;SC;Brazil_State;Production;Table;1078;2070.39
2023;4;SC;Brazil_State;Production;Wine;3212;9136.47
2023;4;SC;Brazil_State;Production;Sparkling;952;2010.58
2023;4;SC;Brazil_State;Sales;Table;1553;2991.74
2023;4;SC;Brazil_State;Sales;Wine;4528;14283.63
2023;4;SC;Brazil_State;Sales;Sparkling;539;1705.66
2023;5;SC;Brazil_State;Production;Table;475;1763.54
2023;5;SC;Brazil_State;Production;Wine;2781;7703.64
2023;5;SC;Brazil_State;Production;Sparkling;472;1052.63
2023;5;SC;Brazil_State;Sales;Table;3992;11217.77
2023;5;SC;Brazil_State;Sales;Wine;4510;18036.59
2023;5;SC;Brazil_State;Sales;Sparkling;2427;7448.58
2023;6;SC;Brazil_State;Production;Table;1321;4630.39
2023;6;SC;Brazil_State;Production;Wine;3893;9175.02
2023;6;SC;Brazil_State;Production;Sparkling;3599;6642.5
2023;6;SC;Brazil_State;Sales;Table;584;1788.2
2023;6;SC;Brazil_State;Sales;Wine;4174;9102.73
2023;6;SC;Brazil_State;Sales;Sparkling;3178;6412.98
2023;7;SC;Brazil_State;Production;Table;4099;12848.52
2023;7;SC;Brazil_State;Production;Wine;3666;10471.3
2023;7;SC;Brazil_State;Production;Sparkling;1801;7055.81
2023;7;SC;Brazil_State;Sales;Table;3165;11901.54
2023;7;SC;Brazil_State;Sales;Wine;4464;8541.05
2023;7;SC;Brazil_State;Sales;Sparkling;4230;10395.59
2023;8;SC;Brazil_State;Production;Table;1624;2897.56
2023;8;SC;Brazil_State;Production;Wine;3390;8940.66
2023;8;SC;Brazil_State;Production;Sparkling;1304;4445.0
2023;8;SC;Brazil_State;Sales;Table;1898;4793.57
2023;8;SC;Brazil_State;Sales;Wine;3951;9641.97
2023;8;SC;Brazil_State;Sales;Sparkling;3769;13548.77
2023;9;SC;Brazil_State;Production;Table;1421;2467.64
2023;9;SC;Brazil_State;Production;Wine;410;860.74
2023;9;SC;Brazil_State;Production;Sparkling;407;674.25
2023;9;SC;Brazil_State;Sales;Table;3940;13268.02
2023;9;SC;Brazil_State;Sales;Wine;113;188.6
2023;9;SC;Brazil_State;Sales;Sparkling;2684;4692.29
2023;10;SC;Brazil_State;Production;Table;3988;9680.55
2023;10;SC;Brazil_State;Production;Wine;4467;12185.96
2023;10;SC;Brazil_State;Production;Sparkling;2463;3922.96
2023;10;SC;Brazil_State;Sales;Table;3819;11371.34
2023;10;SC;Brazil_State;Sales;Wine;3816;9660.48
2023;10;SC;Brazil_State;Sales;Sparkling;3525;10081.29
2023;11;SC;Brazil_State;Production;Table;945;3276.46
2023;11;SC;Brazil_State;Production;Wine;3461;9428.2
2023;11;SC;Brazil_State;Production;Sparkling;1034;2767.39
2023;11;SC;Brazil_State;Sales;Table;2940;6366.24
2023;11;SC;Brazil_State;Sales;Wine;1458;2491.44
2023;11;SC;Brazil_State;Sales;Sparkling;1385;4373.15
2023;12;SC;Brazil_State;Production;Table;3508;11720.74
2023;12;SC;Brazil_State;Production;Wine;3650;6986.06
2023;12;SC;Brazil_State;Production;Sparkling;4936;16015.55
2023;12;SC;Brazil_State;Sales;Table;1425;4610.6
2023;12;SC;Brazil_State;Sales;Wine;2002;6982.17
2023;12;SC;Brazil_State;Sales;Sparkling;4740;10666.09
2024;1;SC;Brazil_State;Production;Table;4207;11577.88
2024;1;SC;Brazil_State;Production;Wine;1215;4396.15
2024;1;SC;Brazil_State;Production;Sparkling;2408;8284.12
2024;1;SC;Brazil_State;Sales;Table;4961;19388.56
2024;1;SC;Brazil_State;Sales;Wine;3717;9086.23
2024;1;SC;Brazil_State;Sales;Sparkling;108;192.68
2024;2;SC;Brazil_State;Production;Table;2008;7166.25
2024;2;SC;Brazil_State;Production;Wine;2669;9684.78
2024;2;SC;Brazil_State;Production;Sparkling;627;1104.15
2024;2;SC;Brazil_State;Sales;Table;4327;11974.62
2024;2;SC;Brazil_State;Sales;Wine;901;1573.14
2024;2;SC;Brazil_State;Sales;Sparkling;1962;6343.43
2024;3;SC;Brazil_State;Production;Table;2415;9075.96
2024;3;SC;Brazil_State;Production;Wine;4974;17223.32
2024;3;SC;Brazil_State;Production;Sparkling;3966;9518.59
2024;3;SC;Brazil_State;Sales;Table;4759;18854.5
2024;3;SC;Brazil_State;Sales;Wine;4723;14197.66
2024;3;SC;Brazil_State;Sales;Sparkling;2376;8093.73
2024;4;SC;Brazil_State;Production;Table;2084;3839.08
2024;4;SC;Brazil_State;Production;Wine;1034;1580.24
2024;4;SC;Brazil_State;Production;Sparkling;1125;2876.48
2024;4;SC;Brazil_State;Sales;Table;3947;9719.84
2024;4;SC;Brazil_State;Sales;Wine;329;1301.73
2024;4;SC;Brazil_State;Sales;Sparkling;2125;4796.18
2024;5;SC;Brazil_State;Production;Table;3992;10955.84
2024;5;SC;Brazil_State;Production;Wine;4029;10243.02
2024;5;SC;Brazil_State;Production;Sparkling;595;1043.78
2024;5;SC;Brazil_State;Sales;Table;4064;16229.59
2024;5;SC;Brazil_State;Sales;Wine;4993;10766.11
2024;5;SC;Brazil_State;Sales;Sparkling;818;1708.56
2024;6;SC;Brazil_State;Production;Table;2781;7984.05
2024;6;SC;Brazil_State;Production;Wine;4848;11484.62
2024;6;SC;Brazil_State;Production;Sparkling;2650;6937.53
2024;6;SC;Brazil_State;Sales;Table;3518;9229.48
2024;6;SC;Brazil_State;Sales;Wine;2652;4121.8
2024;6;SC;Brazil_State;Sales;Sparkling;1549;3402.9
2024;7;SC;Brazil_State;Production;Table;4621;12690.8
2024;7;SC;Brazil_State;Production;Wine;2859;4874.92
2024;7;SC;Brazil_State;Production;Sparkling;3858;5896.04
2024;7;SC;Brazil_State;Sales;Table;2010;4343.88
2024;7;SC;Brazil_State;Sales;Wine;93;254.2
2024;7;SC;Brazil_State;Sales;Sparkling;3892;9376.0
2024;8;SC;Brazil_State;Production;Table;3948;9071.92
2024;8;SC;Brazil_State;Production;Wine;3942;14548.02
2024;8;SC;Brazil_State;Production;Sparkling;740;1993.13
2024;8;SC;Brazil_State;Sales;Table;159;620.67
2024;8;SC;Brazil_State;Sales;Wine;564;1121.34
2024;8;SC;Brazil_State;Sales;Sparkling;3378;8392.32
2024;9;SC;Brazil_State;Production;Table;119;414.04
2024;9;SC;Brazil_State;Production;Wine;3939;14677.03
2024;9;SC;Brazil_State;Production;Sparkling;3849;7656.44
2024;9;SC;Brazil_State;Sales;Table;2928;11301.54
2024;9;SC;Brazil_State;Sales;Wine;1684;3769.43
2024;9;SC;Brazil_State;Sales;Sparkling;2593;6168.13
2024;10;SC;Brazil_State;Production;Table;818;2686.12
2024;10;SC;Brazil_State;Production;Wine;2653;9007.01
2024;10;SC;Brazil_State;Production;Sparkling;2078;7801.89
2024;10;SC;Brazil_State;Sales;Table;4202;14869.21
2024;10;SC;Brazil_State;Sales;Wine;2201;3498.51
2024;10;SC;Brazil_State;Sales;Sparkling;784;1310.5
2024;11;SC;Brazil_State;Production;Table;420;964.19
2024;11;SC;Brazil_State;Production;Wine;4751;15142.48
2024;11;SC;Brazil_State;Production;Sparkling;4918;10153.47
2024;11;SC;Brazil_State;Sales;Table;1909;3738.44
2024;11;SC;Brazil_State;Sales;Wine;966;1745.27
2024;11;SC;Brazil_State;Sales;Sparkling;3225;12469.27
2024;12;SC;Brazil_State;Production;Table;4742;18538.06
2024;12;SC;Brazil_State;Production;Wine;2210;3667.4
2024;12;SC;Brazil_State;Production;Sparkling;2993;10154.92
2024;12;SC;Brazil_State;Sales;Table;3768;11227.29
2024;12;SC;Brazil_State;Sales;Wine;2181;5987.42
2024;12;SC;Brazil_State;Sales;Sparkling;2003;4269.73
2015;1;SP;Brazil_State;Production;Table;351;755.51
2015;1;SP;Brazil_State;Production;Wine;2638;8071.51
2015;1;SP;Brazil_State;Production;Sparkling;2751;9866.7
2015;1;SP;Brazil_State;Sales;Table;718;2804.73
2015;1;SP;Brazil_State;Sales;Wine;267;658.81
2015;1;SP;Brazil_State;Sales;Sparkling;4270;9107.37
2015;2;SP;Brazil_State;Production;Table;2671;10087.69
2015;2;SP;Brazil_State;Production;Wine;771;1854.3
2015;2;SP;Brazil_State;Production;Sparkling;2277;5565.28
2015;2;SP;Brazil_State;Sales;Table;2370;8264.42
2015;2;SP;Brazil_State;Sales;Wine;748;1219.07
2015;2;SP;Brazil_State;Sales;Sparkling;2637;6311.75
2015;3;SP;Brazil_State;Production;Table;1134;2767.36
2015;3;SP;Brazil_State;Production;Wine;2594;6493.4
2015;3;SP;Brazil_State;Production;Sparkling;1480;3378.53
2015;3;SP;Brazil_State;Sales;Table;3502;5438.87
2015;3;SP;Brazil_State;Sales;Wine;2438;6278.37
2015;3;SP;Brazil_State;Sales;Sparkling;1038;3061.84
2015;4;SP;Brazil_State;Production;Table;2967;9524.58
2015;4;SP;Brazil_State;Production;Wine;3669;12250.32
2015;4;SP;Brazil_State;Production;Sparkling;2268;8751.84
2015;4;SP;Brazil_State;Sales;Table;4821;12275.59
2015;4;SP;Brazil_State;Sales;Wine;2159;6366.71
2015;4;SP;Brazil_State;Sales;Sparkling;1658;4923.19
2015;5;SP;Brazil_State;Production;Table;2574;8376.59
2015;5;SP;Brazil_State;Production;Wine;2149;4278.28
2015;5;SP;Brazil_State;Production;Sparkling;1150;3243.75
2015;5;SP;Brazil_State;Sales;Table;555;1964.83
2015;5;SP;Brazil_State;Sales;Wine;2250;7814.86
2015;5;SP;Brazil_State;Sales;Sparkling;546;1271.92
2015;6;SP;Brazil_State;Production;Table;108;271.62
2015;6;SP;Brazil_State;Production;Wine;3182;9663.24
2015;6;SP;Brazil_State;Production;Sparkling;1756;5058.94
2015;6;SP;Brazil_State;Sales;Table;2305;6231.57
2015;6;SP;Brazil_State;Sales;Wine;1724;6312.44
2015;6;SP;Brazil_State;Sales;Sparkling;88;329.99
2015;7;SP;Brazil_State;Production;Table;1665;6535.77
2015;7;SP;Brazil_State;Production;Wine;3821;9417.85
2015;7;SP;Brazil_State;Production;Sparkling;300;983.12
2015;7;SP;Brazil_State;Sales;Table;4564;12104.94
2015;7;SP;Brazil_State;Sales;Wine;4791;12666.89
2015;7;SP;Brazil_State;Sales;Sparkling;4040;13431.97
2015;8;SP;Brazil_State;Production;Table;1219;2288.19
2015;8;SP;Brazil_State;Production;Wine;1840;3906.61
2015;8;SP;Brazil_State;Production;Sparkling;4437;8789.22
2015;8;SP;Brazil_State;Sales;Table;3972;8932.93
2015;8;SP;Brazil_State;Sales;Wine;2007;7365.88
2015;8;SP;Brazil_State;Sales;Sparkling;1839;3844.4
2015;9;SP;Brazil_State;Production;Table;634;2494.27
2015;9;SP;Brazil_State;Production;Wine;1392;4478.72
2015;9;SP;Brazil_State;Production;Sparkling;4446;12560.86
2015;9;SP;Brazil_State;Sales;Table;2872;9496.47
2015;9;SP;Brazil_State;Sales;Wine;4835;18465.64
2015;9;SP;Brazil_State;Sales;Sparkling;4806;18601.96
2015;10;SP;Brazil_State;Production;Table;2355;6993.44
2015;10;SP;Brazil_State;Production;Wine;3404;11733.62
2015;10;SP;Brazil_State;Production;Sparkling;4552;15941.44
2015;10;SP;Brazil_State;Sales;Table;4156;11332.0
2015;10;SP;Brazil_State;Sales;Wine;2037;6793.91
2015;10;SP;Brazil_State;Sales;Sparkling;4154;12827.82
2015;11;SP;Brazil_State;Production;Table;735;1659.66
2015;11;SP;Brazil_State;Production;Wine;2599;5919.87
2015;11;SP;Brazil_State;Production;Sparkling;2875;10344.39
2015;11;SP;Brazil_State;Sales;Table;1291;4882.9
2015;11;SP;Brazil_State;Sales;Wine;2100;7820.57
2015;11;SP;Brazil_State;Sales;Sparkling;3311;6180.25
2015;12;SP;Brazil_State;Production;Table;3893;9326.88
2015;12;SP;Brazil_State;Production;Wine;697;2702.51
2015;12;SP;Brazil_State;Production;Sparkling;2032;3296.9
2015;12;SP;Brazil_State;Sales;Table;2607;5212.14
2015;12;SP;Brazil_State;Sales;Wine;2069;5445.31
2015;12;SP;Brazil_State;Sales;Sparkling;2614;10080.15
2016;1;SP;Brazil_State;Production;Table;1131;1942.48
2016;1;SP;Brazil_State;Production;Wine;2072;6272.18
2016;1;SP;Brazil_State;Production;Sparkling;3725;7138.48
2016;1;SP;Brazil_State;Sales;Table;1869;6539.22
2016;1;SP;Brazil_State;Sales;Wine;3811;11861.91
2016;1;SP;Brazil_State;Sales;Sparkling;3700;13746.0
2016;2;SP;Brazil_State;Production;Table;3478;5878.64
2016;2;SP;Brazil_State;Production;Wine;2966;11489.06
2016;2;SP;Brazil_State;Production;Sparkling;170;472.68
2016;2;SP;Brazil_State;Sales;Table;1559;2891.38
2016;2;SP;Brazil_State;Sales;Wine;4402;8840.55
2016;2;SP;Brazil_State;Sales;Sparkling;2967;10511.78
2016;3;SP;Brazil_State;Production;Table;3831;8876.39
2016;3;SP;Brazil_State;Production;Wine;3814;5847.16
2016;3;SP;Brazil_State;Production;Sparkling;1083;2060.48
2016;3;SP;Brazil_State;Sales;Table;1455;4132.91
2016;3;SP;Brazil_State;Sales;Wine;3861;14285.91
2016;3;SP;Brazil_State;Sales;Sparkling;3126;8769.69
2016;4;SP;Brazil_State;Production;Table;2089;3896.12
2016;4;SP;Brazil_State;Production;Wine;4112;10776.67
2016;4;SP;Brazil_State;Production;Sparkling;3288;11078.19
2016;4;SP;Brazil_State;Sales;Table;4557;10745.72
2016;4;SP;Brazil_State;Sales;Wine;2478;4388.17
2016;4;SP;Brazil_State;Sales;Sparkling;362;704.67
2016;5;SP;Brazil_State;Production;Table;4031;13769.56
2016;5;SP;Brazil_State;Production;Wine;53;131.13
2016;5;SP;Brazil_State;Production;Sparkling;935;3260.57
2016;5;SP;Brazil_State;Sales;Table;241;684.14
2016;5;SP;Brazil_State;Sales;Wine;3328;6174.53
2016;5;SP;Brazil_State;Sales;Sparkling;4718;11482.94
2016;6;SP;Brazil_State;Production;Table;4341;16984.68
2016;6;SP;Brazil_State;Production;Wine;2517;6154.05
2016;6;SP;Brazil_State;Production;Sparkling;4477;8293.75
2016;6;SP;Brazil_State;Sales;Table;4826;18471.24
2016;6;SP;Brazil_State;Sales;Wine;2169;4590.94
2016;6;SP;Brazil_State;Sales;Sparkling;2236;4285.72
2016;7;SP;Brazil_State;Production;Table;4469;6783.13
2016;7;SP;Brazil_State;Production;Wine;1990;3710.52
2016;7;SP;Brazil_State;Production;Sparkling;2937;9422.85
2016;7;SP;Brazil_State;Sales;Table;1037;2299.0
2016;7;SP;Brazil_State;Sales;Wine;1836;3979.96
2016;7;SP;Brazil_State;Sales;Sparkling;2056;4615.91
2016;8;SP;Brazil_State;Production;Table;2355;7942.98
2016;8;SP;Brazil_State;Production;Wine;3142;7340.14
2016;8;SP;Brazil_State;Production;Sparkling;2552;4296.37
2016;8;SP;Brazil_State;Sales;Table;1406;4035.57
2016;8;SP;Brazil_State;Sales;Wine;1723;3736.13
2016;8;SP;Brazil_State;Sales;Sparkling;3600;10088.86
2016;9;SP;Brazil_State;Production;Table;2010;6813.82
2016;9;SP;Brazil_State;Production;Wine;549;1320.41
2016;9;SP;Brazil_State;Production;Sparkling;4698;10974.28
2016;9;SP;Brazil_State;Sales;Table;1045;3905.72
2016;9;SP;Brazil_State;Sales;Wine;978;3361.67
2016;9;SP;Brazil_State;Sales;Sparkling;1972;5987.65
2016;10;SP;Brazil_State;Production;Table;3305;7475.35
2016;10;SP;Brazil_State;Production;Wine;4394;7846.92
2016;10;SP;Brazil_State;Production;Sparkling;4749;8553.64
2016;10;SP;Brazil_State;Sales;Table;2366;4345.32
2016;10;SP;Brazil_State;Sales;Wine;1327;2412.31
2016;10;SP;Brazil_State;Sales;Sparkling;4660;17282.37
2016;11;SP;Brazil_State;Production;Table;3954;13898.09
2016;11;SP;Brazil_State;Production;Wine;3454;7385.01
2016;11;SP;Brazil_State;Production;Sparkling;2705;7896.03
2016;11;SP;Brazil_State;Sales;Table;623;1979.87
2016;11;SP;Brazil_State;Sales;Wine;1855;7195.03
2016;11;SP;Brazil_State;Sales;Sparkling;2553;6917.97
2016;12;SP;Brazil_State;Production;Table;1448;3982.53
2016;12;SP;Brazil_State;Production;Wine;2801;11187.46
2016;12;SP;Brazil_State;Production;Sparkling;4907;12032.12
2016;12;SP;Brazil_State;Sales;Table;3316;8980.12
2016;12;SP;Brazil_State;Sales;Wine;2743;10394.63
2016;12;SP;Brazil_State;Sales;Sparkling;4121;14925.22
2017;1;SP;Brazil_State;Production;Table;916;1687.28
2017;1;SP;Brazil_State;Production;Wine;2584;5279.75
2017;1;SP;Brazil_State;Production;Sparkling;77;173.93
2017;1;SP;Brazil_State;Sales;Table;4726;13269.97
2017;1;SP;Brazil_State;Sales;Wine;2207;4546.18
2017;1;SP;Brazil_State;Sales;Sparkling;3392;8527.82
2017;2;SP;Brazil_State;Production;Table;325;555.04
2017;2;SP;Brazil_State;Production;Wine;1397;4118.92
2017;2;SP;Brazil_State;Production;Sparkling;2222;8402.01
2017;2;SP;Brazil_State;Sales;Table;1654;4009.94
2017;2;SP;Brazil_State;Sales;Wine;2117;6700.43
2017;2;SP;Brazil_State;Sales;Sparkling;1420;4375.0
2017;3;SP;Brazil_State;Production;Table;1741;3362.42
2017;3;SP;Brazil_State;Production;Wine;2694;5245.6
2017;3;SP;Brazil_State;Production;Sparkling;2331;5847.93
2017;3;SP;Brazil_State;Sales;Table;3466;6025.0
2017;3;SP;Brazil_State;Sales;Wine;1421;5647.17
2017;3;SP;Brazil_State;Sales;Sparkling;302;1125.35
2017;4;SP;Brazil_State;Production;Table;2066;6497.14
2017;4;SP;Brazil_State;Production;Wine;810;2631.58
2017;4;SP;Brazil_State;Production;Sparkling;442;1357.19
2017;4;SP;Brazil_State;Sales;Table;480;1627.21
2017;4;SP;Brazil_State;Sales;Wine;1141;2753.15
2017;4;SP;Brazil_State;Sales;Sparkling;2749;7783.31
2017;5;SP;Brazil_State;Production;Table;2310;4488.97
2017;5;SP;Brazil_State;Production;Wine;1838;5483.9
2017;5;SP;Brazil_State;Production;Sparkling;3146;11584.46
2017;5;SP;Brazil_State;Sales;Table;1830;3210.93
2017;5;SP;Brazil_State;Sales;Wine;1329;3373.0
2017;5;SP;Brazil_State;Sales;Sparkling;3336;7546.51
2017;6;SP;Brazil_State;Production;Table;2678;5276.12
2017;6;SP;Brazil_State;Production;Wine;1830;4878.93
2017;6;SP;Brazil_State;Production;Sparkling;2398;5501.38
2017;6;SP;Brazil_State;Sales;Table;2010;6397.48
2017;6;SP;Brazil_State;Sales;Wine;3612;7121.95
2017;6;SP;Brazil_State;Sales;Sparkling;2354;8891.01
2017;7;SP;Brazil_State;Production;Table;2495;9297.36
2017;7;SP;Brazil_State;Production;Wine;698;1959.44
2017;7;SP;Brazil_State;Production;Sparkling;3865;11042.4
2017;7;SP;Brazil_State;Sales;Table;4771;11350.94
2017;7;SP;Brazil_State;Sales;Wine;2682;9327.82
2017;7;SP;Brazil_State;Sales;Sparkling;1318;2207.05
2017;8;SP;Brazil_State;Production;Table;3677;7820.33
2017;8;SP;Brazil_State;Production;Wine;1600;5146.23
2017;8;SP;Brazil_State;Production;Sparkling;3570;11174.43
2017;8;SP;Brazil_State;Sales;Table;3704;8383.36
2017;8;SP;Brazil_State;Sales;Wine;2573;8977.1
2017;8;SP;Brazil_State;Sales;Sparkling;4946;16301.65
2017;9;SP;Brazil_State;Production;Table;2469;8245.86
2017;9;SP;Brazil_State;Production;Wine;988;3902.3
2017;9;SP;Brazil_State;Production;Sparkling;2081;3912.03
2017;9;SP;Brazil_State;Sales;Table;3227;5467.62
2017;9;SP;Brazil_State;Sales;Wine;3846;5869.1
2017;9;SP;Brazil_State;Sales;Sparkling;1322;2698.97
2017;10;SP;Brazil_State;Production;Table;1802;3783.08
2017;10;SP;Brazil_State;Production;Wine;2006;3467.22
2017;10;SP;Brazil_State;Production;Sparkling;1741;6613.23
2017;10;SP;Brazil_State;Sales;Table;481;1061.29
2017;10;SP;Brazil_State;Sales;Wine;2133;6010.75
2017;10;SP;Brazil_State;Sales;Sparkling;4404;11559.15
2017;11;SP;Brazil_State;Production;Table;2154;4638.7
2017;11;SP;Brazil_State;Production;Wine;486;1316.57
2017;11;SP;Brazil_State;Production;Sparkling;4976;9141.19
2017;11;SP;Brazil_State;Sales;Table;4765;16705.12
2017;11;SP;Brazil_State;Sales;Wine;671;1392.87
2017;11;SP;Brazil_State;Sales;Sparkling;3062;7020.67
2017;12;SP;Brazil_State;Production;Table;2390;9029.69
2017;12;SP;Brazil_State;Production;Wine;878;2211.89
2017;12;SP;Brazil_State;Production;Sparkling;586;1142.81
2017;12;SP;Brazil_State;Sales;Table;854;1340.27
2017;12;SP;Brazil_State;Sales;Wine;901;1567.82
2017;12;SP;Brazil_State;Sales;Sparkling;605;1021.46
2018;1;SP;Brazil_State;Production;Table;4373;10110.76
2018;1;SP;Brazil_State;Production;Wine;4399;6663.84
2018;1;SP;Brazil_State;Production;Sparkling;2144;6311.46
